Tipo_corte,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,formattedTimestamp,stringPersonalizado
12.81,20.12,241.8,19.4,21.36,241,08/11/2023 16:12:58,6

13.73,20.12,241.8,19.4,21.36,241,08/11/2023 16:12:58,6

20.12,7.97,241.8,19.4,21.36,241,08/11/2023 16:12:58,6

9,20.12,241.8,19.4,21.36,241,08/11/2023 16:12:58,6

20.12,241.8,8.36,19.4,21.36,241,08/11/2023 16:12:58,6

11.83,20.12,241.8,19.4,21.36,241,08/11/2023 16:12:58,6

11.28,20.12,241.8,19.4,21.36,241,08/11/2023 16:12:58,6

20.12,15.1,241.8,19.4,21.36,241,08/11/2023 16:12:58,6

20.12,241.8,19.4,21.36,241,8.36,08/11/2023 16:12:58,6

12.87,20.12,241.8,19.38,21.36,241,08/11/2023 16:12:59,6

20.12,241.8,9.35,19.38,21.36,241,08/11/2023 16:12:59,6

20.12,241.8,19.38,21.36,241,8.63,08/11/2023 16:12:59,6

241.8,19.38,21.36,241,20.12,6.13,08/11/2023 16:12:59,6

241.8,19.38,21.36,241,7.71,20.12,08/11/2023 16:12:59,6

241.9,7.73,19.38,21.38,240.9,20.12,08/11/2023 16:12:59,6

241.9,19.38,21.38,240.9,10.31,20.12,08/11/2023 16:12:59,6

241.9,19.38,21.38,240.9,20.12,10.66,08/11/2023 16:12:59,6

20.12,241.9,19.38,11.43,21.38,240.9,08/11/2023 16:12:59,6

11.96,20.12,241.9,19.38,21.38,240.9,08/11/2023 16:12:59,6

20.12,241.9,19.38,21.38,240.9,14.98,08/11/2023 16:12:59,6

20.12,241.9,19.38,21.38,240.9,13.47,08/11/2023 16:12:59,6

20.12,241.9,19.38,21.38,240.9,8.04,08/11/2023 16:12:59,6

14.03,20.12,241.9,19.38,21.38,240.9,08/11/2023 16:12:59,6

13.75,20.12,241.9,19.38,21.38,240.9,08/11/2023 16:12:59,6

8.93,20.12,241.9,19.38,21.38,240.9,08/11/2023 16:12:59,6

8.43,20.12,241.9,19.38,21.38,240.9,08/11/2023 16:12:59,6

7.61,20.12,241.9,19.38,21.38,240.9,08/11/2023 16:13:00,6

11.28,20.12,241.9,19.38,21.38,240.9,08/11/2023 16:13:00,6

20.12,241.9,19.38,21.38,240.9,11.76,08/11/2023 16:13:00,6

20.12,241.9,19.38,21.38,240.9,16.51,08/11/2023 16:13:00,6

20.12,241.9,19.38,13.92,21.38,240.9,08/11/2023 16:13:00,6

19.8,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

9.53,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

7.6,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

20.08,242,9.29,19.33,21.4,241.3,08/11/2023 16:13:00,6

20.08,9.77,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

12.24,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

10.1,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

11.96,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

20.08,242,11.74,19.33,21.4,241.3,08/11/2023 16:13:00,6

8.79,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:00,6

4.77,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:01,6

9.86,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:01,6

20.08,242,19.33,21.4,241.3,10.73,08/11/2023 16:13:01,6

20.08,242,19.33,21.4,241.3,12.91,08/11/2023 16:13:01,6

10.92,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:01,6

20.08,242,19.33,21.4,241.3,12.91,08/11/2023 16:13:01,6

20.08,242,10.14,19.33,21.4,241.3,08/11/2023 16:13:01,6

8.03,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:01,6

20.08,242,19.33,21.4,241.3,7.88,08/11/2023 16:13:01,6

10.89,20.08,242,19.33,21.4,241.3,08/11/2023 16:13:01,6

20.08,242,19.33,21.4,241.3,10.83,08/11/2023 16:13:01,6

242,19.33,21.4,241.3,13.9,20.08,08/11/2023 16:13:01,6

242,19.33,21.4,241.3,11.79,20.15,08/11/2023 16:13:01,6

14.59,243.5,19.23,21.06,242.4,20.15,08/11/2023 16:13:01,6

243.5,19.23,7.61,21.06,242.4,20.15,08/11/2023 16:13:01,6

243.5,19.23,21.06,242.4,7.16,20.15,08/11/2023 16:13:01,6

243.5,19.23,21.06,242.4,11.16,20.15,08/11/2023 16:13:01,6

243.5,19.23,21.06,242.4,8.48,20.15,08/11/2023 16:13:01,6

243.5,4.53,19.23,21.06,242.4,20.15,08/11/2023 16:13:02,6

243.5,19.23,21.06,242.4,10.04,20.15,08/11/2023 16:13:02,6

243.5,19.23,21.06,242.4,12.75,20.15,08/11/2023 16:13:02,6

243.5,19.23,21.06,242.4,20.15,15,08/11/2023 16:13:02,6

19.23,21.06,242.4,10.67,20.15,243.5,08/11/2023 16:13:02,6

12.38,19.23,21.06,242.4,20.15,243.5,08/11/2023 16:13:02,6

19.23,10.07,21.06,242.4,20.15,243.5,08/11/2023 16:13:02,6

19.23,21.06,242.4,20.15,8.05,243.5,08/11/2023 16:13:02,6

19.23,21.06,242.4,7.38,20.15,243.5,08/11/2023 16:13:02,6

19.23,21.06,242.4,8.36,20.15,243.5,08/11/2023 16:13:02,6

8.96,19.23,21.06,242.4,20.15,243.5,08/11/2023 16:13:02,6

19.23,21.06,242.4,20.15,243.5,5.67,08/11/2023 16:13:02,6

242.4,20.15,243.5,10.97,19.23,21.06,08/11/2023 16:13:02,6

242.4,20.15,243.5,19.23,21.06,11.83,08/11/2023 16:13:02,6

11.82,20.15,243.5,19.23,21.06,242.4,08/11/2023 16:13:02,6

16.47,20.15,243.5,19.23,21.06,242.4,08/11/2023 16:13:02,6

12.01,20.15,243.5,19.23,21.06,242.4,08/11/2023 16:13:02,6

6.97,20.15,243.5,19.23,21.06,242.4,08/11/2023 16:13:02,6

9.94,20.15,243.5,19.23,21.06,242.4,08/11/2023 16:13:02,6

8.31,20.11,243.5,19.28,21.08,242.6,08/11/2023 16:13:03,6

8.89,20.11,243.5,19.28,21.08,242.6,08/11/2023 16:13:03,6

8.33,20.11,243.5,19.28,21.08,242.6,08/11/2023 16:13:03,6

20.11,243.5,19.28,10.56,21.08,242.6,08/11/2023 16:13:03,6

10.45,20.11,243.5,19.28,21.08,242.6,08/11/2023 16:13:03,6

9.03,20.11,243.5,19.28,21.08,242.6,08/11/2023 16:13:03,6

20.11,243.5,19.28,21.08,242.6,10.55,08/11/2023 16:13:03,6

21.08,242.6,6.56,20.11,243.5,19.28,08/11/2023 16:13:03,6

21.08,242.6,20.11,12.17,243.5,19.28,08/11/2023 16:13:03,6

21.08,242.6,12.73,20.11,243.5,19.28,08/11/2023 16:13:03,6

21.08,13.03,242.6,20.11,243.5,19.28,08/11/2023 16:13:03,6

11.95,21.08,242.6,20.11,243.5,19.28,08/11/2023 16:13:03,6

21.08,242.6,9.96,20.11,243.5,19.28,08/11/2023 16:13:04,6

21.08,242.6,14,20.11,243.5,19.28,08/11/2023 16:13:04,6

21.08,242.6,10.4,20.11,243.5,19.28,08/11/2023 16:13:04,6

21.08,242.6,8.11,20.11,243.5,19.23,08/11/2023 16:13:04,6

15.07,21.08,242.6,20.11,243.5,19.23,08/11/2023 16:13:04,6

21.08,242.6,20.11,243.5,19.23,16.13,08/11/2023 16:13:04,6

11.13,20.09,243.6,19.23,21.08,242.6,08/11/2023 16:13:04,6

20.09,243.6,19.23,21.08,242.6,13.15,08/11/2023 16:13:04,6

20.09,243.6,9.96,19.23,21.04,242.5,08/11/2023 16:13:04,6

20.09,243.6,19.23,21.04,242.5,5.79,08/11/2023 16:13:04,6

9.23,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:04,6

20.09,243.6,19.23,21.04,242.5,8.21,08/11/2023 16:13:04,6

20.09,8.81,243.6,19.23,21.04,242.5,08/11/2023 16:13:04,6

11.56,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:04,6

16.37,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:04,6

12.08,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:04,6

20.09,243.6,11.94,19.23,21.04,242.5,08/11/2023 16:13:04,6

20.09,11.27,243.6,19.23,21.04,242.5,08/11/2023 16:13:04,6

11.73,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:05,6

20.09,243.6,19.23,21.04,242.5,9.99,08/11/2023 16:13:05,6

10.24,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:05,6

7.7,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:05,6

11.56,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:05,6

9.28,20.09,243.6,19.23,21.04,242.5,08/11/2023 16:13:05,6

10.3,20.09,243.3,19.23,21.04,242.5,08/11/2023 16:13:05,6

10.29,20.09,243.3,19.23,21.04,242.5,08/11/2023 16:13:05,6

20.09,243.3,12.69,19.21,21.04,242.5,08/11/2023 16:13:05,6

20.09,243.3,19.21,21.04,242.5,9.83,08/11/2023 16:13:05,6

20.09,243.3,19.21,9.84,21.09,242.4,08/11/2023 16:13:05,6

8.44,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:05,6

20.09,9.71,243.3,19.21,21.09,242.4,08/11/2023 16:13:05,6

20.09,243.3,8.51,19.21,21.09,242.4,08/11/2023 16:13:05,6

7.58,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:05,6

10.07,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:05,6

9.35,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:05,6

20.09,243.3,19.21,21.09,9.37,242.4,08/11/2023 16:13:05,6

20.09,243.3,11.02,19.21,21.09,242.4,08/11/2023 16:13:06,6

12.61,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:06,6

20.09,243.3,10.87,19.21,21.09,242.4,08/11/2023 16:13:06,6

7.18,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:06,6

7.14,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:06,6

10.77,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:06,6

10.77,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:06,6

20.09,243.3,19.21,10.24,21.09,242.4,08/11/2023 16:13:06,6

9.93,20.09,243.3,19.21,21.09,242.4,08/11/2023 16:13:06,6

20.09,243.3,19.21,21.09,242.4,13.29,08/11/2023 16:13:06,6

10.76,19.21,21.09,242.4,alta,20.38,08/11/2023 16:13:11,6

243.3,19.47,21.5,242.3,20.38,8.28,08/11/2023 16:13:11,6

12.08,20.38,243.3,19.25,21.5,242.3,08/11/2023 16:13:11,6

20.38,243.3,19.25,21.5,8.28,242.3,08/11/2023 16:13:11,6

20.38,243.3,19.25,8.4,21.5,242.3,08/11/2023 16:13:11,6

7.34,20.38,243.3,19.25,21.5,242.3,08/11/2023 16:13:11,6

20.38,243.3,19.25,21.5,242.3,13.5,08/11/2023 16:13:11,6

11.95,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

10.8,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

10.6,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

20.18,243.4,8.83,19.25,21.1,242.4,08/11/2023 16:13:12,6

20.18,243.4,19.25,21.1,8.37,242.4,08/11/2023 16:13:12,6

8.08,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

20.18,243.4,19.25,21.1,242.4,8.88,08/11/2023 16:13:12,6

20.18,243.4,19.25,21.1,242.4,10.75,08/11/2023 16:13:12,6

20.18,13.41,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

20.18,243.4,19.25,21.1,242.4,9.76,08/11/2023 16:13:12,6

11.54,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

20.18,243.4,19.25,21.1,11.2,242.4,08/11/2023 16:13:12,6

20.18,243.4,13.37,19.25,21.1,242.4,08/11/2023 16:13:12,6

9.04,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

10.87,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

10.39,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

7.52,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:12,6

20.18,243.4,10.61,19.25,21.1,242.4,08/11/2023 16:13:12,6

20.18,12.62,243.4,19.25,21.1,242.4,08/11/2023 16:13:13,6

20.18,243.4,19.25,21.1,242.4,19.06,08/11/2023 16:13:13,6

12.87,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:13,6

12.57,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:13,6

10.04,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:13,6

8.54,20.18,243.4,19.25,21.1,242.4,08/11/2023 16:13:13,6

20.18,243.4,19.25,9.3,21.1,242.4,08/11/2023 16:13:13,6

7.74,20.12,243.3,19.18,21.02,242.4,08/11/2023 16:13:13,6

10.78,20.12,243.3,19.18,21.02,242.4,08/11/2023 16:13:13,6

20.12,243.3,10.06,19.18,21.02,242.4,08/11/2023 16:13:13,6

20.12,243.3,19.18,21.02,242.4,14.35,08/11/2023 16:13:13,6

20.12,12.51,243.3,19.18,21.02,242.4,08/11/2023 16:13:13,6

13.28,20.12,243.3,19.18,21.02,242.4,08/11/2023 16:13:13,6

20.12,243.3,9.84,19.18,21.02,242.4,08/11/2023 16:13:13,6

11.86,20.12,243.3,19.18,21.02,242.4,08/11/2023 16:13:13,6

20.12,243.3,19.18,21.02,242.4,8.01,08/11/2023 16:13:13,6

10.14,20.12,243.3,19.18,21.02,242.4,08/11/2023 16:13:13,6

20.12,243.3,10.47,19.18,21.02,242.4,08/11/2023 16:13:14,6

20.12,243.3,19.18,21.02,242.4,10.34,08/11/2023 16:13:14,6

11.31,21.02,242.4,20.12,243.3,19.18,08/11/2023 16:13:14,6

21.02,242.4,10.32,20.12,243.3,19.18,08/11/2023 16:13:14,6

21.02,242.4,20.12,243.3,19.18,13.64,08/11/2023 16:13:14,6

14.16,20.12,243.3,19.17,21.02,242.4,08/11/2023 16:13:14,6

11.9,20.12,243.3,19.17,21,242.5,08/11/2023 16:13:14,6

20.12,10.1,243.3,19.17,21,242.5,08/11/2023 16:13:14,6

20.12,10.52,243.3,19.17,21,242.5,08/11/2023 16:13:14,6

9.29,20.06,243.4,19.17,21,242.5,08/11/2023 16:13:14,6

20.06,243.4,19.17,21,242.5,7.99,08/11/2023 16:13:14,6

20.06,243.4,19.17,8.94,21,242.5,08/11/2023 16:13:14,6

20.06,243.4,19.17,21,242.5,11.29,08/11/2023 16:13:14,6

20.06,243.4,19.17,21,242.5,10.44,08/11/2023 16:13:14,6

9.62,20.06,243.4,19.17,21,242.5,08/11/2023 16:13:15,6

20.06,243.4,19.17,21,242.5,15.97,08/11/2023 16:13:15,6

20.06,243.4,19.17,8.75,21,242.5,08/11/2023 16:13:15,6

10.8,20.06,243.4,19.17,21,242.5,08/11/2023 16:13:15,6

8.58,20.06,243.4,19.17,21,242.5,08/11/2023 16:13:15,6

20.06,243.4,19.17,21,242.5,12.05,08/11/2023 16:13:15,6

9.07,20.06,243.4,19.17,21,242.5,08/11/2023 16:13:15,6

20.06,243.4,19.17,21,242.5,10.4,08/11/2023 16:13:15,6

19.17,7.65,21,242.5,20.06,243.4,08/11/2023 16:13:15,6

19.17,21,242.5,20.06,243.4,6.09,08/11/2023 16:13:15,6

242.5,8.75,20.06,243.4,19.17,21,08/11/2023 16:13:15,6

242.5,20.06,243.4,19.17,21,8.7,08/11/2023 16:13:15,6

20.06,12.61,243.4,19.17,21,242.5,08/11/2023 16:13:15,6

20.06,243.4,19.17,21,242.5,9.25,08/11/2023 16:13:15,6

20.06,243.4,19.17,21,242.5,8.21,08/11/2023 16:13:15,6

8.75,20.07,243.5,19.16,21,242.5,08/11/2023 16:13:15,6

20.07,243.5,19.16,21,242.5,11.38,08/11/2023 16:13:15,6

243.5,19.16,8.6,20.98,242.4,20.07,08/11/2023 16:13:15,6

243.5,19.16,20.98,242.4,20.07,10.48,08/11/2023 16:13:15,6

13.78,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

20.07,243.5,7.52,19.16,20.98,242.4,08/11/2023 16:13:16,6

8.07,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

10.52,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

11.18,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

11.83,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

13.48,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

11.21,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

20.07,243.5,19.16,13.5,20.98,242.4,08/11/2023 16:13:16,6

7.96,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

8.4,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

20.07,10.43,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

5.96,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

12.29,20.07,243.5,19.16,20.98,242.4,08/11/2023 16:13:16,6

10.96,20.07,243.5,19.15,20.98,242.4,08/11/2023 16:13:16,6

20.07,243.5,19.15,20.98,242.4,13.38,08/11/2023 16:13:16,6

20.98,242.4,15.03,20.07,243.5,19.15,08/11/2023 16:13:17,6

8.26,20.98,242.4,20.07,243.5,19.15,08/11/2023 16:13:17,6

20.98,242.4,8.77,20.07,243.5,19.15,08/11/2023 16:13:17,6

20.98,242.4,7.68,20.05,243.4,19.15,08/11/2023 16:13:17,6

15.42,20.98,242.4,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.98,242.4,13.76,20.05,243.4,19.15,08/11/2023 16:13:17,6

11.24,20.97,242.5,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,20.05,243.4,19.15,11.67,08/11/2023 16:13:17,6

11.09,20.97,242.5,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,12.63,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,20.05,243.4,19.15,9.19,08/11/2023 16:13:17,6

12.02,20.97,242.5,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,15.22,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,9.25,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,9.09,20.05,243.4,19.15,08/11/2023 16:13:17,6

9.87,20.97,242.5,20.05,243.4,19.15,08/11/2023 16:13:17,6

11.93,20.97,242.5,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,9.85,20.05,243.4,19.15,08/11/2023 16:13:17,6

20.97,242.5,20.05,243.4,19.15,8.18,08/11/2023 16:13:17,6

11.91,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

20.05,243.4,19.15,5.99,20.97,242.5,08/11/2023 16:13:18,6

20.05,243.4,19.15,20.97,242.5,11.09,08/11/2023 16:13:18,6

10.37,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

6.5,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

9.68,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

7.6,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

10.54,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

9.57,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

12.75,20.05,243.4,19.15,20.97,242.5,08/11/2023 16:13:18,6

12.16,20.03,243.5,19.16,20.97,242.5,08/11/2023 16:13:18,6

20.03,243.5,19.16,10.45,21,242.6,08/11/2023 16:13:18,6

5.35,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:18,6

11.05,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:18,6

20.03,243.5,19.16,21,242.6,12.71,08/11/2023 16:13:18,6

7.64,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:18,6

11.44,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:18,6

20.03,243.5,19.16,21,242.6,10.16,08/11/2023 16:13:18,6

20.03,243.5,19.16,21,242.6,12.16,08/11/2023 16:13:18,6

9.39,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:19,6

9.49,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:19,6

20.03,243.5,19.16,21,242.6,8.02,08/11/2023 16:13:19,6

6.81,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:19,6

20.03,243.5,19.16,21,242.6,11.1,08/11/2023 16:13:19,6

15.67,20.03,243.5,19.16,21,242.6,08/11/2023 16:13:19,6

20.03,243.5,19.16,21,242.6,11.76,08/11/2023 16:13:19,6

20.03,10.79,243.5,19.16,21,242.6,08/11/2023 16:13:19,6

20.03,243.5,19.16,21,242.6,14.77,08/11/2023 16:13:19,6

20.03,10.34,243.5,19.16,21,242.6,08/11/2023 16:13:19,6

7.53,20.03,243.5,19.13,21,242.6,08/11/2023 16:13:19,6

20.03,243.5,19.13,21,12.38,242.6,08/11/2023 16:13:19,6

20.03,243.5,19.13,7.23,20.95,242.5,08/11/2023 16:13:19,6

8.55,20.03,243.5,19.13,20.95,242.5,08/11/2023 16:13:19,6

20.03,243.5,10.94,19.13,20.95,242.5,08/11/2023 16:13:19,6

8.39,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:19,6

20.07,243.5,15.44,19.13,20.95,242.5,08/11/2023 16:13:19,6

20.07,243.5,19.13,7.35,20.95,242.5,08/11/2023 16:13:19,6

11.56,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

10.29,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

11.63,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

10.05,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

20.07,243.5,19.13,7.23,20.95,242.5,08/11/2023 16:13:20,6

20.07,243.5,19.13,20.95,242.5,10.12,08/11/2023 16:13:20,6

20.07,243.5,19.13,20.95,12.16,242.5,08/11/2023 16:13:20,6

12.84,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

11.16,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

10.88,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

14.39,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

14.46,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

9.88,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

9.17,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

9.14,20.07,243.5,19.13,20.95,242.5,08/11/2023 16:13:20,6

20.07,243.5,19.13,20.95,9.57,242.5,08/11/2023 16:13:20,6

20.07,243.5,7.14,19.13,20.95,242.5,08/11/2023 16:13:20,6

9.51,20.05,243.3,19.14,20.95,242.5,08/11/2023 16:13:20,6

11.52,20.05,243.3,19.14,20.97,242.4,08/11/2023 16:13:21,6

20.05,243.3,7.65,19.14,20.97,242.4,08/11/2023 16:13:21,6

20.05,243.3,19.14,20.97,242.4,5.59,08/11/2023 16:13:21,6

20.05,243.3,19.14,12.08,20.97,242.4,08/11/2023 16:13:21,6

9.29,20.05,243.3,19.14,20.97,242.4,08/11/2023 16:13:22,6

20.05,243.3,18.88,20.97,242.4,alta,08/11/2023 16:13:26,6

19.68,5.09,242.4,19.3,20.79,241.2,08/11/2023 16:13:27,6

12.2,19.68,242.4,19.3,20.79,241.2,08/11/2023 16:13:27,6

13.77,19.68,242.4,19.3,20.79,241.2,08/11/2023 16:13:27,6

19.68,242.4,19.3,20.79,241.2,14.31,08/11/2023 16:13:27,6

19.68,8.16,242.4,19.3,20.79,241.2,08/11/2023 16:13:27,6

10.9,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:27,6

20.08,241.4,19.3,21.28,240.5,10.3,08/11/2023 16:13:27,6

20.08,241.4,19.3,21.28,240.5,12.54,08/11/2023 16:13:27,6

20.08,241.4,19.3,21.28,240.5,9.9,08/11/2023 16:13:27,6

20.08,241.4,19.3,21.28,240.5,12.72,08/11/2023 16:13:27,6

10.94,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:27,6

9.41,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:27,6

20.08,8.41,241.4,19.3,21.28,240.5,08/11/2023 16:13:27,6

11.03,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:27,6

20.08,11.26,241.4,19.3,21.28,240.5,08/11/2023 16:13:27,6

13.57,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:28,6

20.08,241.4,19.3,21.28,240.5,6.73,08/11/2023 16:13:28,6

10.99,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:28,6

20.08,241.4,19.3,21.28,240.5,8.03,08/11/2023 16:13:28,6

8.3,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:28,6

10.21,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:28,6

10.03,20.08,241.4,19.3,21.28,240.5,08/11/2023 16:13:28,6

20.08,241.4,19.3,21.28,240.5,9.33,08/11/2023 16:13:28,6

19.3,21.28,240.5,12.37,20.05,241.6,08/11/2023 16:13:28,6

10.69,19.3,21.28,240.7,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,9.41,240.7,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,240.7,8.09,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,5.68,240.7,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,240.7,5.67,20.05,241.6,08/11/2023 16:13:28,6

9.38,19.3,21.28,240.7,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,240.7,6.65,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,240.7,11.27,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,13.53,240.7,20.05,241.6,08/11/2023 16:13:28,6

19.3,21.28,240.7,10.49,20.05,241.6,08/11/2023 16:13:29,6

5.47,19.3,21.28,240.7,20.05,241.6,08/11/2023 16:13:29,6

19.3,21.28,240.7,20.05,241.6,9.99,08/11/2023 16:13:29,6

20.05,241.6,19.3,21.28,240.7,8.53,08/11/2023 16:13:29,6

9.81,20.05,241.6,19.3,21.28,240.7,08/11/2023 16:13:29,6

9.07,20.05,241.6,19.3,21.28,240.7,08/11/2023 16:13:29,6

9.33,20.05,241.6,19.3,21.28,240.7,08/11/2023 16:13:29,6

20.05,241.6,19.3,21.28,240.7,7.92,08/11/2023 16:13:29,6

9.47,20.05,241.6,19.3,21.28,240.7,08/11/2023 16:13:29,6

20.05,241.6,19.3,21.28,240.7,11.07,08/11/2023 16:13:29,6

12.99,20.05,241.6,19.3,21.28,240.7,08/11/2023 16:13:29,6

20.05,241.6,19.31,21.28,240.7,8.33,08/11/2023 16:13:30,6

