Current_1,Acceleration,Voltage_1,Current_2,Voltage_2,Current_3,Voltage_3,Power,formattedTimestamp,stringPersonalizado
21.12,242.3,9146.4,12.16,19.96,243.4,19.18,244.2,14/11/2023 17:12:27,16

21.12,242.3,9146.4,9.24,19.96,243.4,19.18,244.2,14/11/2023 17:12:27,16

21.12,242.3,9146.4,9.57,19.95,243.3,19.18,244.2,14/11/2023 17:12:27,16

21.12,242.3,9147.8,10.48,19.95,243.3,19.18,244.2,14/11/2023 17:12:27,16

9.9,21.11,242.3,9148.3,19.95,243.3,19.18,244.2,14/11/2023 17:12:27,16

21.11,242.3,9148.3,8.26,19.95,243.3,19.18,244.2,14/11/2023 17:12:27,16

21.11,242.3,9148.3,19.95,243.3,19.18,244.2,7.05,14/11/2023 17:12:27,16

10.73,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:27,16

19.95,7.42,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:27,16

11.13,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:27,16

11.48,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:27,16

19.95,243.3,19.18,244.2,21.11,242.3,9148.3,11.43,14/11/2023 17:12:27,16

11.3,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

11.12,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

10.82,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

11.56,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

10.87,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

7.91,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

19.95,8.78,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

19.95,12.72,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

19.95,12.05,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

10.11,19.95,243.3,19.18,244.2,21.11,242.3,9148.3,14/11/2023 17:12:28,16

12.4,19.99,243.3,19.18,244.2,21.11,242.3,9150.4,14/11/2023 17:12:28,16

10.27,19.99,243.3,19.19,244.1,21.14,242.3,9152.3,14/11/2023 17:12:28,16

19.99,243.3,19.19,244.1,8.75,21.14,242.3,9152.3,14/11/2023 17:12:28,16

19.99,243.3,19.19,244.1,21.14,242.3,9152.3,8.94,14/11/2023 17:12:28,16

19.99,9.45,243.3,19.19,244.1,21.14,242.3,9152.3,14/11/2023 17:12:28,16

9.88,19.99,243.3,19.19,244.1,21.14,242.3,9152.3,14/11/2023 17:12:28,16

12.34,19.99,243.3,19.19,244.1,21.14,242.3,9152.3,14/11/2023 17:12:29,16

19.99,243.3,19.19,244.1,21.14,242.3,9152.3,13.82,14/11/2023 17:12:29,16

9.74,19.19,244.1,21.14,242.3,9152.3,19.99,243.3,14/11/2023 17:12:29,16

19.19,244.1,21.14,242.3,9152.3,9.22,19.99,243.3,14/11/2023 17:12:29,16

19.19,244.1,21.14,242.3,9152.3,13.43,19.99,243.3,14/11/2023 17:12:29,16

19.19,244.1,21.14,242.3,9152.3,10.08,19.99,243.3,14/11/2023 17:12:29,16

19.19,244.1,21.14,242.3,9152.3,8.17,19.99,243.3,14/11/2023 17:12:29,16

5.93,19.18,244.2,21.14,242.3,9158.5,19.99,243.3,14/11/2023 17:12:30,16

19.18,244.2,21.14,242.3,9158.5,19.99,243.3,10.37,14/11/2023 17:12:30,16

242.3,9158.5,19.99,243.3,9.32,19.18,244.2,21.14,14/11/2023 17:12:30,16

242.3,9158.5,10.79,19.93,243.2,19.18,244.2,21.14,14/11/2023 17:12:30,16

242.3,9151.2,19.93,243.2,7.26,19.18,244.2,21.14,14/11/2023 17:12:30,16

242.2,9155.5,10.11,19.93,243.2,19.18,244.2,21.14,14/11/2023 17:12:30,16

11.09,242.2,9155.5,19.93,243.2,19.18,244.2,21.14,14/11/2023 17:12:30,16

242.2,9155.5,19.93,243.2,19.18,244.2,21.14,9.23,14/11/2023 17:12:30,16

9.8,19.93,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

19.93,243.2,10.52,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

13.06,19.93,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

19.93,243.2,19.18,244.2,21.14,242.2,9155.5,11.37,14/11/2023 17:12:30,16

19.93,243.2,19.18,244.2,21.14,242.2,9155.5,8.95,14/11/2023 17:12:30,16

9.91,19.93,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

19.93,243.2,8.21,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

19.93,243.2,10.79,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

8.99,19.93,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

9.85,19.93,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:30,16

10.59,19.93,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:31,16

19.93,243.2,6.66,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:31,16

19.93,243.2,19.18,244.2,21.14,242.2,11.97,9155.5,14/11/2023 17:12:31,16

19.93,10.27,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:31,16

13.55,19.93,243.2,19.18,244.2,21.14,242.2,9155.5,14/11/2023 17:12:31,16

10.61,20,243.3,19.18,244.2,21.14,242.2,9166.7,14/11/2023 17:12:31,16

9.41,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

9.46,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

9.42,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

8.8,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

11.98,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

9.98,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

9.44,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

20,243.3,19.2,244.1,21.13,8.81,242.3,9158.6,14/11/2023 17:12:31,16

9.64,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

8.15,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:31,16

11.82,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

8.98,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

9.49,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

10.37,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

10.74,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

20,243.3,12.21,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

13.16,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

20,8.74,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

12.34,20,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

20,11.25,243.3,19.2,244.1,21.13,242.3,9158.6,14/11/2023 17:12:32,16

11.06,20,243.3,19.21,243.6,21.13,242.3,9164.1,14/11/2023 17:12:32,16

7.61,20,243.3,19.21,243.6,21.13,242.3,9164.1,14/11/2023 17:12:32,16

20,243.3,19.21,243.6,21.13,242.3,9164.1,10.81,14/11/2023 17:12:32,16

11.02,20,242.6,19.21,243.6,21.13,242.3,9153.3,14/11/2023 17:12:32,16

20,242.6,8.17,19.21,243.6,21.13,242.3,9153.3,14/11/2023 17:12:32,16

10.54,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:32,16

9.55,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:32,16

13,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:32,16

9.69,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:32,16

20,242.6,10.11,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

10.23,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

10.79,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

11.08,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

9.08,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

10.73,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

11.59,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

11.05,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

20,242.6,19.21,243.6,21.27,241.4,9165.7,10.39,14/11/2023 17:12:33,16

20,242.6,9.45,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

20,8.45,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

11.11,20,242.6,19.21,243.6,21.27,241.4,9165.7,14/11/2023 17:12:33,16

10.86,20.05,241.8,19.21,243.6,21.27,241.4,9155.6,14/11/2023 17:12:33,16

20.05,241.8,19.21,243.6,21.27,241.4,9155.6,8.92,14/11/2023 17:12:33,16

6.94,20.05,241.8,19.21,243.6,21.27,241.4,9155.6,14/11/2023 17:12:33,16

20.05,241.8,11.57,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:33,16

9.17,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:33,16

8.45,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

10.26,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

7.44,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

10,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

11.01,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

8.56,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

13.04,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

20.05,241.8,19.26,12.31,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

20.05,241.8,10.85,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

8.83,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

20.05,10.22,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

20.05,9.16,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

20.05,10.26,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

12.07,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

20.05,241.8,19.26,242.7,21.35,240.7,9167.9,9.96,14/11/2023 17:12:34,16

10.77,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:34,16

20.05,241.8,9.45,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:35,16

12.77,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:35,16

14.08,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:35,16

9.41,20.05,241.8,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:35,16

20.05,241.8,11.15,19.26,242.7,21.35,240.7,9167.9,14/11/2023 17:12:35,16

9.47,20.05,241.8,19.26,242.6,21.38,240.6,9166,14/11/2023 17:12:35,16

10.24,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

9.01,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

20.1,241.7,19.26,242.6,21.38,11.09,240.6,9170.9,14/11/2023 17:12:35,16

20.1,241.7,8.81,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

7.42,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

10.94,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

20.1,241.7,9.36,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

20.1,241.7,19.26,242.6,21.38,240.6,9170.9,13.58,14/11/2023 17:12:35,16

20.1,241.7,8.79,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

10.51,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

13.48,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

9.22,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

20.1,10.38,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:35,16

8.29,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:36,16

10.01,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:36,16

9.41,20.1,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:36,16

20.1,10.37,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:36,16

20.1,8.75,241.7,19.26,242.6,21.38,240.6,9170.9,14/11/2023 17:12:36,16

20.1,9.69,241.7,19.24,242.7,21.38,240.6,9169.6,14/11/2023 17:12:36,16

20.1,241.8,19.24,242.7,21.38,240.6,9174.8,8.22,14/11/2023 17:12:36,16

9.51,242.7,21.4,240.7,9175.8,20.1,241.8,19.24,14/11/2023 17:12:36,16

11.01,242.7,21.4,240.7,9175.8,20.1,241.8,19.24,14/11/2023 17:12:36,16

242.7,21.4,240.7,9175.8,20.1,241.8,19.24,13.94,14/11/2023 17:12:36,16

10.68,20.1,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:36,16

20.1,241.8,8.29,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:36,16

7.77,20.1,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

20.1,241.8,19.24,242.7,21.4,240.7,9175.8,9.44,14/11/2023 17:12:37,16

20.1,241.8,19.24,242.7,21.4,5.34,240.7,9175.8,14/11/2023 17:12:37,16

20.1,241.8,19.24,242.7,21.4,240.7,9175.8,11.37,14/11/2023 17:12:37,16

20.1,241.8,7.7,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

10.11,20.1,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

20.1,7.18,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

10.66,20.1,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

8.72,20.1,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

11.34,20.1,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

9.21,20.1,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

20.1,241.8,19.24,242.7,21.4,240.7,9175.8,9.02,14/11/2023 17:12:37,16

20.1,9.34,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

20.1,10.93,241.8,19.24,242.7,21.4,240.7,9175.8,14/11/2023 17:12:37,16

11.79,20.1,241.8,19.26,242.7,21.39,240.7,9183.9,14/11/2023 17:12:37,16

9.63,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:37,16

10.48,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:37,16

8.66,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:37,16

20.08,241.9,19.26,242.7,21.39,240.7,9177.2,11.61,14/11/2023 17:12:37,16

20.08,10.67,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

13.24,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

8.94,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

10.39,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

7.37,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

9.9,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

5.49,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

9.95,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

11.61,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

14.28,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

20.08,241.9,8.34,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

13.69,20.08,241.9,19.26,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

20.08,241.9,19.26,242.7,21.39,240.7,9177.2,8.6,14/11/2023 17:12:38,16

20.08,241.9,19.26,9.62,242.7,21.39,240.7,9177.2,14/11/2023 17:12:38,16

20.08,241.9,19.26,242.7,21.39,240.7,9177.2,9.95,14/11/2023 17:12:38,16

20.08,241.9,9.19,19.26,242.7,21.39,240.7,9173.4,14/11/2023 17:12:38,16

9.83,20.1,241.8,19.26,242.7,21.39,240.7,9178.5,14/11/2023 17:12:38,16

9.63,20.1,241.8,19.26,242.7,21.39,240.7,9178.5,14/11/2023 17:12:38,16

20.1,241.8,19.26,242.7,21.39,240.7,9178.5,7.65,14/11/2023 17:12:38,16

6.35,19.26,242.7,21.41,240.6,9175.6,20.1,241.8,14/11/2023 17:12:39,16

19.26,242.7,21.41,240.6,9175.6,10.61,20.1,241.8,14/11/2023 17:12:39,16

19.26,242.7,21.41,240.6,9175.6,9.34,20.1,241.8,14/11/2023 17:12:39,16

19.26,242.7,21.41,240.6,9175.6,12.23,20.1,241.8,14/11/2023 17:12:39,16

19.26,242.7,21.41,240.6,9175.6,11.02,20.1,241.8,14/11/2023 17:12:39,16

10.5,19.26,242.7,21.41,240.6,9175.6,20.1,241.8,14/11/2023 17:12:39,16

19.26,242.7,21.41,240.6,9175.6,11.39,20.1,241.8,14/11/2023 17:12:39,16

19.26,242.7,21.41,240.6,9175.6,20.1,241.8,9.38,14/11/2023 17:12:39,16

20.1,241.8,19.26,242.7,21.41,240.6,9175.6,12.31,14/11/2023 17:12:39,16

20.1,241.8,9.15,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:39,16

8.22,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:39,16

9.89,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:39,16

9.11,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:39,16

20.1,241.8,19.26,242.7,9.11,21.41,240.6,9175.6,14/11/2023 17:12:39,16

9.22,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:39,16

10.92,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:40,16

9.44,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:40,16

20.1,241.8,19.26,242.7,21.41,240.6,9175.6,12.48,14/11/2023 17:12:40,16

12.37,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:40,16

8.3,20.1,241.8,19.26,242.7,21.41,240.6,9175.6,14/11/2023 17:12:40,16

7.86,20.09,241.7,19.26,242.7,21.41,240.6,9172.5,14/11/2023 17:12:40,16

20.09,241.7,19.26,242.7,21.41,11.59,240.6,9172.5,14/11/2023 17:12:40,16

8.6,20.09,241.7,19.26,242.7,21.41,240.6,9172.5,14/11/2023 17:12:40,16

7.71,20.09,241.7,19.26,242.7,21.41,240.6,9172.5,14/11/2023 17:12:40,16

11.15,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

8.13,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

9.48,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

7.78,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

8.42,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

20.09,241.7,8.27,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

10.74,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

10.92,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

6.82,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

20.09,11.57,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:40,16

20.09,241.7,9.2,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

13.58,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

9.62,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

10.72,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

20.09,241.7,8.31,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

8.52,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

10.28,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

20.09,241.7,8.22,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

9.27,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

11.53,20.09,241.7,19.23,242.7,21.38,240.6,9169.3,14/11/2023 17:12:41,16

9.19,20.09,241.7,19.25,242.4,21.38,240.6,9166.2,14/11/2023 17:12:41,16

7.34,20.1,241.5,19.25,242.4,21.38,240.6,9164,14/11/2023 17:12:41,16

10.73,20.1,241.5,19.25,242.4,21.38,240.6,9164,14/11/2023 17:12:41,16

20.1,241.5,10.26,19.25,242.4,21.38,240.6,9164,14/11/2023 17:12:41,16

20.1,241.5,19.25,242.4,21.38,240.6,9164,11.8,14/11/2023 17:12:41,16

241.5,10.71,19.25,242.4,21.4,240.3,9162.8,20.1,14/11/2023 17:12:41,16

8.6,241.5,19.25,242.4,21.4,240.3,9162.8,20.1,14/11/2023 17:12:41,16

241.5,19.25,242.4,21.4,240.3,9162.8,20.1,10.83,14/11/2023 17:12:41,16

20.1,241.5,10.57,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:41,16

9.12,20.1,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

11.21,20.1,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

8.64,20.1,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

12.17,20.1,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

9.35,20.1,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

20.1,10.34,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

9.14,20.1,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

7.83,20.1,241.5,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

20.1,241.5,9.96,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

20.1,241.5,19.25,242.4,21.4,240.3,9162.8,9.01,14/11/2023 17:12:42,16

20.1,241.5,9.73,19.25,242.4,21.4,240.3,9162.8,14/11/2023 17:12:42,16

13.02,20.13,241.4,19.25,242.4,21.4,240.3,9166.1,14/11/2023 17:12:42,16

13.24,20.13,241.4,19.25,242.4,21.4,240.3,9166.1,14/11/2023 17:12:42,16

10.6,20.13,241.4,19.25,242.4,21.4,240.3,9166.1,14/11/2023 17:12:42,16

9.41,20.13,241.4,19.25,242.4,21.4,240.3,9166.1,14/11/2023 17:12:42,16

20.13,11.07,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:42,16

9.65,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

10.41,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

20.13,241.4,19.27,7.65,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

10.9,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

20.13,241.4,19.27,242.4,9.23,21.44,240.2,9176.7,14/11/2023 17:12:43,16

11.83,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

9.61,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

12.64,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

9.12,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

20.13,241.4,19.27,242.4,9.97,21.44,240.2,9176.7,14/11/2023 17:12:43,16

13.12,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

20.13,241.4,19.27,242.4,21.44,240.2,9176.7,9.15,14/11/2023 17:12:43,16

19.27,242.4,21.44,240.2,9176.7,9.91,20.13,241.4,14/11/2023 17:12:43,16

12.29,19.27,242.4,21.44,240.2,9176.7,20.13,241.4,14/11/2023 17:12:43,16

19.27,242.4,10.27,21.44,240.2,9176.7,20.13,241.4,14/11/2023 17:12:43,16

19.27,242.4,21.44,240.2,9176.7,20.13,241.4,12.14,14/11/2023 17:12:43,16

12.7,20.13,241.4,19.27,242.4,21.44,240.2,9176.7,14/11/2023 17:12:43,16

20.13,241.4,9.49,19.28,242.3,21.44,240.2,9178.2,14/11/2023 17:12:43,16

20.13,241.4,9.9,19.28,242.3,21.44,240.2,9178.2,14/11/2023 17:12:44,16

9.98,20.09,241.4,19.28,242.3,21.44,240.2,9173.3,14/11/2023 17:12:44,16

20.09,11.07,241.4,19.28,242.3,21.44,240.2,9173.3,14/11/2023 17:12:44,16

10.56,20.09,241.4,19.28,242.3,21.44,240.2,9173.3,14/11/2023 17:12:44,16

20.09,241.4,8.43,19.28,242.3,21.44,240.2,9173.3,14/11/2023 17:12:44,16

10.69,20.09,241.4,19.28,242.3,21.42,240.3,9176.8,14/11/2023 17:12:44,16

10.12,20.09,241.4,19.28,242.3,21.42,240.3,9176.8,14/11/2023 17:12:44,16

20.09,241.4,19.28,242.3,21.42,240.3,9176.8,9,14/11/2023 17:12:44,16

20.09,11.03,241.4,19.28,242.3,21.42,240.3,9176.8,14/11/2023 17:12:44,16

