Acceleration,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,Fecha,true
6.48,19.73,243.1,18.59,20.74,242.2,1/11/2023 16:36:03,
8.44,19.73,243.1,18.59,20.74,242.2,1/11/2023 16:36:03,
9.45,19.73,243.1,18.59,20.74,242.2,1/11/2023 16:36:03,
6.27,19.73,243.1,18.59,20.74,242.2,1/11/2023 16:36:03,
19.73,243.1,18.59,12.59,20.74,242.2,1/11/2023 16:36:03,
19.73,7.9,243.1,18.59,20.74,242.2,1/11/2023 16:36:03,
19.73,243.1,18.59,20.74,242.2,8.81,1/11/2023 16:36:03,
10.82,19.73,243.1,18.59,20.74,242.2,1/11/2023 16:36:03,
19.73,243.1,7.13,18.59,20.74,242.2,1/11/2023 16:36:03,
8.34,19.73,243.1,18.59,20.74,242.2,1/11/2023 16:36:04,
19.71,243.2,18.58,20.78,242.1,11.13,1/11/2023 16:36:05,
12.4,19.71,243.2,18.58,20.78,242.1,1/11/2023 16:36:05,
19.71,243.2,12.79,18.58,20.78,242.1,1/11/2023 16:36:05,
9.44,19.71,243.2,18.58,20.78,242.1,1/11/2023 16:36:05,
19.71,243.2,7.93,18.58,20.78,242.1,1/11/2023 16:36:05,
19.71,243.2,18.58,20.78,242.1,11.14,1/11/2023 16:36:05,
12.08,19.7,243.3,18.58,20.78,242.1,1/11/2023 16:36:05,
19.7,243.3,8.07,18.63,20.78,242.1,1/11/2023 16:36:05,
19.7,243.3,18.64,20.78,242.3,10.01,1/11/2023 16:36:06,
10.71,20.78,242.3,19.7,243.3,18.64,1/11/2023 16:36:06,
20.78,242.3,12.48,19.7,243.3,18.64,1/11/2023 16:36:06,
20.78,242.3,19.7,243.3,10.39,18.64,1/11/2023 16:36:06,
20.82,242.4,19.71,243.4,18.58,6.32,1/11/2023 16:36:08,
11.77,242.4,19.71,243.4,18.58,20.82,1/11/2023 16:36:08,
242.4,19.71,243.4,18.58,20.82,14.64,1/11/2023 16:36:08,
9.17,18.58,20.82,242.4,19.71,243.4,1/11/2023 16:36:08,
18.62,20.83,242.3,19.67,243.4,11.86,1/11/2023 16:36:09,
8.4,20.83,242.3,19.67,243.4,18.62,1/11/2023 16:36:09,
20.83,242.3,8.23,19.67,243.4,18.62,1/11/2023 16:36:09,
10.74,20.83,242.3,19.67,243.4,18.62,1/11/2023 16:36:09,
20.83,242.3,9.2,19.67,243.4,18.62,1/11/2023 16:36:09,
20.83,242.3,10.32,19.67,243.4,18.62,1/11/2023 16:36:09,
10.2,20.65,242.6,19.67,243.4,18.62,1/11/2023 16:36:09,
20.65,242.6,8.55,19.67,243.4,18.62,1/11/2023 16:36:10,
8.56,20.65,242.6,19.67,243.4,18.62,1/11/2023 16:36:10,
10.19,20.65,242.6,19.67,243.4,18.62,1/11/2023 16:36:10,
20.65,242.6,10.24,19.67,243.4,18.62,1/11/2023 16:36:10,
8.64,20.65,242.6,19.67,243.4,18.62,1/11/2023 16:36:10,
20.65,242.6,7.24,19.67,243.4,18.62,1/11/2023 16:36:10,
20.65,242.6,11.22,19.67,243.4,18.62,1/11/2023 16:36:10,
10.83,20.65,242.6,19.67,243.4,18.62,1/11/2023 16:36:10,
20.65,242.6,19.67,243.4,8.79,18.62,1/11/2023 16:36:10,
9.99,20.65,242.6,19.67,243.4,18.62,1/11/2023 16:36:10,
20.65,242.6,11.23,19.67,243.4,18.62,1/11/2023 16:36:10,
12.6,20.65,242.6,19.67,243.4,18.58,1/11/2023 16:36:10,
20.65,242.6,9.73,19.67,243.4,18.58,1/11/2023 16:36:10,
20.65,11.45,242.6,19.67,243.4,18.58,1/11/2023 16:36:10,
6.92,20.65,242.6,19.67,243.4,18.58,1/11/2023 16:36:10,
20.65,242.6,12.22,19.77,244.6,18.58,1/11/2023 16:36:10,
20.65,242.6,19.77,244.6,7.87,18.58,1/11/2023 16:36:10,
9.06,20.65,242.6,19.77,244.6,18.58,1/11/2023 16:36:10,
20.65,242.6,11.12,19.77,244.6,18.58,1/11/2023 16:36:10,
6.14,20.38,243.7,19.77,244.6,18.58,1/11/2023 16:36:11,
20.38,243.7,9.46,19.77,244.6,18.58,1/11/2023 16:36:11,
20.38,243.7,10.21,19.77,244.6,18.58,1/11/2023 16:36:11,
11.59,20.38,243.7,19.77,244.6,18.58,1/11/2023 16:36:11,
20.38,243.7,14.14,19.77,244.6,18.58,1/11/2023 16:36:11,
9.88,20.38,243.7,19.77,244.6,18.58,1/11/2023 16:36:11,
20.38,243.7,9.15,19.77,244.6,18.58,1/11/2023 16:36:11,
9.16,20.38,243.7,19.77,244.6,18.58,1/11/2023 16:36:11,
9.12,20.38,243.7,19.77,244.6,18.58,1/11/2023 16:36:11,
20.31,243.7,19.72,244.8,18.53,7.32,1/11/2023 16:36:12,
7.82,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:12,
19.72,244.8,12.36,18.53,20.31,243.7,1/11/2023 16:36:12,
11.9,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:12,
8.27,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:12,
10.72,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:12,
9.4,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:12,
19.72,244.8,11.04,18.53,20.31,243.7,1/11/2023 16:36:13,
8.44,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:13,
10.48,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:13,
19.72,244.8,8.11,18.53,20.31,243.7,1/11/2023 16:36:13,
11.66,19.72,244.8,18.53,20.31,243.7,1/11/2023 16:36:13,
19.72,8.2,244.8,18.62,20.31,243.7,1/11/2023 16:36:13,
19.72,244.8,18.62,20.31,243.7,10.68,1/11/2023 16:36:13,
19.72,244.8,18.62,11,20.31,243.7,1/11/2023 16:36:13,
9.77,19.72,244.8,18.62,20.31,243.7,1/11/2023 16:36:13,
9.96,19.73,244.7,18.62,20.31,243.7,1/11/2023 16:36:13,
8.31,19.73,244.7,18.62,20.31,243.7,1/11/2023 16:36:13,
19.73,9.83,244.7,18.62,20.31,243.7,1/11/2023 16:36:13,
19.73,244.7,18.62,8.08,20.32,243.7,1/11/2023 16:36:13,
19.73,244.7,9.97,18.62,20.32,243.7,1/11/2023 16:36:13,
10.85,19.73,244.7,18.62,20.32,243.7,1/11/2023 16:36:13,
19.73,244.7,10.67,18.62,20.32,243.7,1/11/2023 16:36:13,
8.28,19.73,244.7,18.62,20.32,243.7,1/11/2023 16:36:13,
19.73,244.7,8.26,18.62,20.32,243.7,1/11/2023 16:36:13,
19.73,244.7,18.62,20.32,243.7,12.22,1/11/2023 16:36:13,
10.08,19.73,244.7,18.62,20.32,243.7,1/11/2023 16:36:14,
6.38,19.73,244.7,18.62,20.32,243.7,1/11/2023 16:36:14,
19.7,244.8,18.53,20.32,243.7,9.19,1/11/2023 16:36:15,
10.48,18.53,20.32,243.7,19.7,244.8,1/11/2023 16:36:15,
12.52,18.53,20.32,243.7,19.7,244.8,1/11/2023 16:36:15,
18.53,8.43,20.32,243.7,19.7,244.8,1/11/2023 16:36:15,
18.53,20.32,243.7,19.7,9.24,244.8,1/11/2023 16:36:15,
18.53,20.32,243.7,9.82,19.7,244.8,1/11/2023 16:36:15,
12.08,18.53,20.32,243.7,19.7,244.8,1/11/2023 16:36:15,
18.53,20.32,243.7,9.89,19.7,244.8,1/11/2023 16:36:15,
18.53,12.46,20.32,243.7,19.7,244.8,1/11/2023 16:36:15,
18.53,20.32,243.7,8,19.7,244.8,1/11/2023 16:36:15,
18.53,20.32,243.7,9.07,19.7,244.8,1/11/2023 16:36:15,
8.37,18.53,20.32,243.7,19.7,244.8,1/11/2023 16:36:15,
18.53,20.32,243.7,9.32,19.7,244.8,1/11/2023 16:36:15,
18.53,8.91,20.32,243.7,19.7,244.8,1/11/2023 16:36:15,
18.53,20.32,243.7,19.65,244.8,12.87,1/11/2023 16:36:15,
10.61,244.9,18.53,20.32,243.7,19.65,1/11/2023 16:36:15,
244.9,18.53,20.32,9.6,243.7,19.65,1/11/2023 16:36:16,
244.9,18.53,9.23,20.32,243.7,19.65,1/11/2023 16:36:16,
244.9,18.53,20.32,243.7,9.03,19.65,1/11/2023 16:36:16,
244.9,13.78,18.53,20.32,243.7,19.65,1/11/2023 16:36:16,
8.44,244.9,18.53,20.32,243.7,19.65,1/11/2023 16:36:16,
244.9,18.53,20.32,243.7,9.71,19.65,1/11/2023 16:36:16,
244.9,18.53,8.17,20.32,243.7,19.65,1/11/2023 16:36:16,
244.9,18.53,20.32,243.7,10.52,19.65,1/11/2023 16:36:16,
244.9,18.53,9.73,20.32,243.7,19.65,1/11/2023 16:36:16,
244.9,8.94,18.53,20.32,243.7,19.65,1/11/2023 16:36:16,
244.9,18.53,20.32,243.7,11.17,19.65,1/11/2023 16:36:16,
244.9,18.53,10.13,20.32,243.7,19.65,1/11/2023 16:36:16,
244.8,18.58,20.4,243.8,19.71,11.21,1/11/2023 16:36:17,
10.05,20.4,243.8,19.71,244.8,18.58,1/11/2023 16:36:17,
20.4,243.8,11.15,19.71,244.8,18.58,1/11/2023 16:36:17,
20.4,243.8,19.71,244.8,18.58,8.59,1/11/2023 16:36:17,
20.4,243.8,10.43,19.71,244.8,18.58,1/11/2023 16:36:17,
10.37,20.4,243.8,19.71,244.8,18.58,1/11/2023 16:36:17,
10.55,20.4,243.8,19.71,244.8,18.58,1/11/2023 16:36:17,
20.4,243.8,19.71,244.8,18.58,6.46,1/11/2023 16:36:18,
20.4,243.8,10.81,19.71,244.8,18.58,1/11/2023 16:36:18,
20.4,243.8,6.92,19.71,244.8,18.58,1/11/2023 16:36:18,
20.4,243.8,19.71,244.8,12.84,18.58,1/11/2023 16:36:18,
12.23,20.4,243.8,19.71,244.8,18.58,1/11/2023 16:36:18,
20.4,243.8,19.71,244.8,18.58,10.02,1/11/2023 16:36:18,
9.7,19.71,244.8,18.58,20.4,243.8,1/11/2023 16:36:18,
11.72,19.71,244.8,18.48,20.4,243.8,1/11/2023 16:36:18,
19.71,244.8,18.48,20.4,8.92,243.8,1/11/2023 16:36:18,
19.71,244.8,18.48,10.65,20.4,243.8,1/11/2023 16:36:18,
19.71,244.8,18.48,20.4,243.8,9.73,1/11/2023 16:36:18,
8.96,19.71,244.9,18.48,20.4,243.8,1/11/2023 16:36:18,
10.39,19.71,244.9,18.48,20.45,243.7,1/11/2023 16:36:18,
19.67,244.8,18.49,20.42,243.7,11.61,1/11/2023 16:36:20,
9.9,243.6,19.67,244.8,18.49,20.42,1/11/2023 16:36:20,
243.6,19.75,244.7,18.48,20.47,10.6,1/11/2023 16:36:21,
10.05,20.47,243.6,19.75,244.7,18.48,1/11/2023 16:36:21,
20.47,243.6,9.7,19.75,244.7,18.48,1/11/2023 16:36:21,
6.64,20.47,243.6,19.75,244.7,18.48,1/11/2023 16:36:21,
20.47,7.53,243.6,19.75,244.7,18.48,1/11/2023 16:36:21,
20.47,243.6,19.75,11.15,244.7,18.48,1/11/2023 16:36:21,
10.32,20.47,243.6,19.75,244.7,18.48,1/11/2023 16:36:22,
20.47,243.6,9.55,19.77,244.6,18.48,1/11/2023 16:36:22,
20.47,243.6,19.77,244.6,18.48,8.75,1/11/2023 16:36:22,
20.47,243.6,19.77,244.6,11.53,18.48,1/11/2023 16:36:22,
20.47,243.6,19.77,244.6,10.8,18.48,1/11/2023 16:36:22,
20.48,243.4,19.74,244.5,18.53,8.82,1/11/2023 16:36:23,
11.28,20.48,243.4,19.74,244.5,18.53,1/11/2023 16:36:23,
20.43,243.4,19.7,244.5,18.48,10.9,1/11/2023 16:36:25,
12.1,19.7,244.5,18.48,20.43,243.4,1/11/2023 16:36:25,
10.37,19.7,244.5,18.48,20.43,243.4,1/11/2023 16:36:25,
19.7,244.5,11.64,18.48,20.43,243.4,1/11/2023 16:36:25,
10.53,19.7,244.5,18.48,20.38,243.5,1/11/2023 16:36:25,
8.54,19.7,244.5,18.48,20.38,243.5,1/11/2023 16:36:25,
6.8,19.7,244.5,18.48,20.38,243.5,1/11/2023 16:36:25,
9.57,19.7,244.5,18.48,20.38,243.5,1/11/2023 16:36:25,
9.88,19.7,244.5,18.48,20.38,243.5,1/11/2023 16:36:25,
9.53,19.7,244.5,18.48,20.38,243.5,1/11/2023 16:36:25,
11.37,19.7,244.5,18.48,20.38,243.5,1/11/2023 16:36:25,
19.7,244.5,8.76,18.48,20.38,243.5,1/11/2023 16:36:25,
19.7,244.5,18.48,20.38,7.29,243.5,1/11/2023 16:36:25,
19.7,244.5,7.47,18.48,20.38,243.5,1/11/2023 16:36:25,
19.73,244.6,18.53,20.42,243.4,11.42,1/11/2023 16:36:27,
10.6,20.42,243.4,19.7,244.6,18.53,1/11/2023 16:36:27,
20.42,243.4,19.7,8.53,244.6,18.53,1/11/2023 16:36:27,
20.42,243.4,10.75,19.7,244.6,18.53,1/11/2023 16:36:27,
20.42,243.4,10.75,19.7,244.6,18.53,1/11/2023 16:36:27,
8.4,20.42,243.4,19.7,244.6,18.53,1/11/2023 16:36:27,
9.54,20.42,243.4,19.7,244.6,18.53,1/11/2023 16:36:27,
20.42,243.4,9.19,19.7,244.6,18.53,1/11/2023 16:36:27,
20.42,243.4,9.53,19.7,244.6,18.53,1/11/2023 16:36:27,
20.42,243.4,19.7,244.6,18.53,6.65,1/11/2023 16:36:27,
19.7,9.79,244.6,18.53,20.38,243.6,1/11/2023 16:36:27,
9.53,19.7,244.6,18.53,20.38,243.6,1/11/2023 16:36:27,
19.7,244.6,18.53,20.38,243.6,10.21,1/11/2023 16:36:27,
18.53,20.38,243.6,19.7,244.6,9.69,1/11/2023 16:36:27,
12.14,18.53,20.38,243.6,19.7,244.6,1/11/2023 16:36:28,
18.53,20.38,243.6,19.7,244.6,8.52,1/11/2023 16:36:28,
19.7,10.51,244.6,18.53,20.38,243.6,1/11/2023 16:36:28,
19.7,13.03,244.6,18.53,20.38,243.6,1/11/2023 16:36:28,
10.65,19.7,244.6,18.53,20.38,243.6,1/11/2023 16:36:28,
9.52,19.7,244.6,18.53,20.38,243.6,1/11/2023 16:36:28,
19.7,244.6,18.53,7.88,20.38,243.6,1/11/2023 16:36:28,
19.7,8.28,244.6,18.53,20.38,243.6,1/11/2023 16:36:28,
19.7,244.6,18.53,20.38,243.6,10.88,1/11/2023 16:36:28,
19.7,244.6,10.73,18.49,20.38,243.6,1/11/2023 16:36:28,
10.29,19.72,244.6,18.49,20.38,243.6,1/11/2023 16:36:28,
19.72,244.6,18.49,11.86,20.38,243.6,1/11/2023 16:36:28,
9.89,19.72,244.6,18.49,20.38,243.6,1/11/2023 16:36:28,
19.72,244.6,18.49,20.38,243.6,9.79,1/11/2023 16:36:28,
19.72,244.6,8.39,18.49,20.38,243.6,1/11/2023 16:36:28,
7.55,19.72,244.6,18.49,20.38,243.6,1/11/2023 16:36:28,
10.42,19.72,244.6,18.49,20.38,243.6,1/11/2023 16:36:28,
11.22,19.72,244.6,18.49,20.38,243.6,1/11/2023 16:36:28,
9.6,19.72,244.6,18.49,20.38,243.6,1/11/2023 16:36:28,
10.72,19.72,244.6,18.49,20.39,243.6,1/11/2023 16:36:29,
6.51,19.72,244.6,18.49,20.39,243.6,1/11/2023 16:36:29,
19.72,244.6,18.49,20.39,243.6,9.43,1/11/2023 16:36:29,
19.72,244.6,18.49,20.39,243.6,8.35,1/11/2023 16:36:29,
19.72,244.6,18.49,20.39,243.6,11.51,1/11/2023 16:36:29,
19.72,244.6,8.18,18.49,20.39,243.6,1/11/2023 16:36:29,
11.35,19.72,244.6,18.49,20.39,243.6,1/11/2023 16:36:29,
9.32,19.72,244.6,18.49,20.39,243.6,1/11/2023 16:36:29,
9.83,19.72,244.6,18.49,20.39,243.6,1/11/2023 16:36:29,
10.24,19.72,244.6,18.49,20.39,243.6,1/11/2023 16:36:29,
11.12,19.72,244.6,18.49,20.39,243.6,1/11/2023 16:36:29,
19.71,244.7,18.49,20.42,243.6,9.05,1/11/2023 16:36:30,
243.6,11.45,19.71,244.7,18.49,20.42,1/11/2023 16:36:30,
13.93,243.6,19.71,244.7,18.49,20.42,1/11/2023 16:36:30,
243.6,9.68,19.71,244.7,18.49,20.42,1/11/2023 16:36:30,
243.6,19.71,244.7,8.92,18.49,20.42,1/11/2023 16:36:30,
243.6,19.71,244.7,13.39,18.49,20.42,1/11/2023 16:36:30,
243.6,7.54,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
11.02,243.6,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,7.8,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,12.75,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,12.72,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,9.37,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,10.44,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,11.93,19.71,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,19.71,8.59,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,19.71,9.17,244.7,18.49,20.42,1/11/2023 16:36:31,
243.6,7.92,19.71,244.7,18.49,20.41,1/11/2023 16:36:31,
243.7,9.63,19.71,244.7,18.49,20.41,1/11/2023 16:36:31,
243.7,10.78,19.71,244.7,18.49,20.41,1/11/2023 16:36:31,
243.7,19.71,244.7,18.49,8.13,20.41,1/11/2023 16:36:31,
243.7,10.43,19.71,244.7,18.49,20.41,1/11/2023 16:36:31,
243.7,9.44,19.71,244.7,18.49,20.41,1/11/2023 16:36:31,
243.7,10.8,19.71,244.7,18.49,20.41,1/11/2023 16:36:31,
243.7,11.02,19.71,244.7,18.49,20.41,1/11/2023 16:36:31,
243.7,19.71,244.7,18.49,10.26,20.41,1/11/2023 16:36:31,
243.7,19.71,244.7,7.96,18.49,20.41,1/11/2023 16:36:32,
243.7,19.71,244.7,18.49,10.5,20.41,1/11/2023 16:36:32,
243.7,14.09,19.71,244.7,18.49,20.41,1/11/2023 16:36:32,
243.7,10.63,19.71,244.7,18.49,20.41,1/11/2023 16:36:32,
243.7,19.71,244.7,10.75,18.49,20.41,1/11/2023 16:36:32,
243.7,19.71,244.7,11.96,18.42,20.41,1/11/2023 16:36:32,
243.7,10.34,19.71,244.7,18.42,20.41,1/11/2023 16:36:32,
6.99,243.7,19.71,244.8,18.42,20.41,1/11/2023 16:36:32,
243.7,10.02,19.71,244.8,18.42,20.41,1/11/2023 16:36:32,
243.7,8.25,19.71,244.8,18.42,20.41,1/11/2023 16:36:32,
243.7,19.71,244.8,11.32,18.42,20.41,1/11/2023 16:36:32,
243.7,8.73,19.71,244.8,18.42,20.41,1/11/2023 16:36:32,
11.36,243.7,19.71,244.8,18.42,20.41,1/11/2023 16:36:32,
243.7,9.39,19.71,244.8,18.42,20.41,1/11/2023 16:36:32,
243.7,19.71,244.8,18.42,20.41,10.3,1/11/2023 16:36:32,
19.71,244.8,10.19,18.42,20.41,243.7,1/11/2023 16:36:32,
19.71,244.8,11.31,18.42,20.4,243.6,1/11/2023 16:36:32,
6.25,19.71,244.8,18.42,20.4,243.6,1/11/2023 16:36:32,
19.71,244.8,18.42,20.4,243.6,11.4,1/11/2023 16:36:32,
19.71,12.44,244.8,18.42,20.4,243.6,1/11/2023 16:36:32,
19.71,244.8,10.01,18.42,20.4,243.6,1/11/2023 16:36:33,
6.71,19.71,244.8,18.42,20.4,243.6,1/11/2023 16:36:33,
11.06,19.71,244.8,18.42,20.4,243.6,1/11/2023 16:36:33,
19.71,9.33,244.8,18.42,20.4,243.6,1/11/2023 16:36:33,
19.71,244.8,8.59,18.42,20.4,243.6,1/11/2023 16:36:33,
19.71,244.8,9.64,18.42,20.4,243.6,1/11/2023 16:36:33,
19.71,244.8,18.42,20.4,243.6,11.92,1/11/2023 16:36:33,
8.26,19.71,244.8,18.42,20.4,243.6,1/11/2023 16:36:33,
19.71,244.8,18.42,20.4,10.27,243.6,1/11/2023 16:36:33,
11.61,19.71,244.8,18.42,20.4,243.6,1/11/2023 16:36:33,
19.71,11.42,244.8,18.44,20.4,243.6,1/11/2023 16:36:33,
19.71,244.8,18.44,7.14,20.4,243.6,1/11/2023 16:36:33,
10.02,19.66,244.7,18.44,20.4,243.6,1/11/2023 16:36:33,
10.84,19.66,244.7,18.44,20.4,243.6,1/11/2023 16:36:33,
19.66,244.7,10.1,18.44,20.4,243.6,1/11/2023 16:36:33,
19.66,11.43,244.7,18.44,20.4,243.6,1/11/2023 16:36:33,
19.66,244.7,18.44,9.52,20.4,243.6,1/11/2023 16:36:33,
9.48,19.66,244.7,18.44,20.4,243.6,1/11/2023 16:36:34,
9.5,19.66,244.7,18.44,20.4,243.6,1/11/2023 16:36:34,
19.66,7.48,244.7,18.44,20.4,243.6,1/11/2023 16:36:34,
11.52,19.66,244.7,18.44,20.4,243.6,1/11/2023 16:36:34,
19.66,244.7,18.44,10.92,20.36,243.7,1/11/2023 16:36:34,
10.54,19.66,244.7,18.44,20.36,243.7,1/11/2023 16:36:34,
6.78,19.66,244.7,18.44,20.36,243.7,1/11/2023 16:36:34,
11.14,19.66,244.7,18.44,20.36,243.7,1/11/2023 16:36:34,
10.45,19.66,244.7,18.44,20.36,243.7,1/11/2023 16:36:34,
9.3,19.66,244.7,18.44,20.36,243.7,1/11/2023 16:36:34,
12.35,19.66,244.7,18.44,20.36,243.7,1/11/2023 16:36:34,
19.66,244.7,18.44,20.36,243.7,13.3,1/11/2023 16:36:34,
19.66,244.7,18.44,20.36,243.7,9.08,1/11/2023 16:36:34,
11.41,18.44,20.36,243.7,19.66,244.7,1/11/2023 16:36:34,
18.44,9.51,20.36,243.7,19.66,244.7,1/11/2023 16:36:34,
18.44,20.36,243.7,11.87,19.66,244.7,1/11/2023 16:36:34,
18.44,20.36,243.7,7.7,19.66,244.7,1/11/2023 16:36:34,
18.44,20.36,243.7,19.66,8.6,244.7,1/11/2023 16:36:34,
18.42,20.32,243.7,19.65,244.8,11.39,1/11/2023 16:36:35,
11.58,19.65,244.8,18.42,20.32,243.7,1/11/2023 16:36:35,
7.04,19.65,244.8,18.42,20.32,243.7,1/11/2023 16:36:35,
19.65,244.8,9.29,18.42,20.32,243.7,1/11/2023 16:36:35,
10,19.65,244.8,18.42,20.32,243.7,1/11/2023 16:36:35,
7.58,19.65,244.8,18.42,20.32,243.7,1/11/2023 16:36:36,
19.65,244.8,18.42,20.32,243.7,10.43,1/11/2023 16:36:36,
18.42,12.87,20.32,243.7,19.65,244.8,1/11/2023 16:36:36,
18.42,20.32,243.7,7.49,19.65,244.8,1/11/2023 16:36:36,
18.42,20.32,243.7,19.65,244.8,9.69,1/11/2023 16:36:36,
19.65,244.8,18.42,8.32,20.32,243.7,1/11/2023 16:36:36,
19.65,244.8,14.21,18.44,20.32,243.7,1/11/2023 16:36:36,
19.65,244.8,18.44,20.32,243.7,9.61,1/11/2023 16:36:36,
9.66,19.71,244.8,18.44,20.32,243.7,1/11/2023 16:36:36,
14.17,19.71,244.8,18.44,20.32,243.7,1/11/2023 16:36:36,
19.71,244.8,18.44,20.32,8.53,243.7,1/11/2023 16:36:36,
11.7,19.71,244.8,18.44,20.32,243.7,1/11/2023 16:36:36,
11.05,19.71,244.8,18.44,20.32,243.7,1/11/2023 16:36:36,
13.21,19.71,244.8,18.44,20.32,243.7,1/11/2023 16:36:36,
12.31,19.71,244.8,18.44,20.32,243.7,1/11/2023 16:36:36,
8.51,19.71,244.8,18.44,20.32,243.7,1/11/2023 16:36:36,
12.05,19.71,244.8,18.44,20.35,243.6,1/11/2023 16:36:36,
19.71,244.8,18.44,20.35,243.6,14.04,1/11/2023 16:36:36,
8.47,19.71,244.8,18.44,20.35,243.6,1/11/2023 16:36:36,
14.4,19.71,244.8,18.44,20.35,243.6,1/11/2023 16:36:37,
19.71,244.8,18.44,20.35,243.6,9.7,1/11/2023 16:36:37,
19.71,244.8,10.32,18.44,20.35,243.6,1/11/2023 16:36:37,
19.71,244.8,18.44,20.35,243.6,9.78,1/11/2023 16:36:37,
10.08,19.71,244.8,18.44,20.35,243.6,1/11/2023 16:36:37,
10.74,19.71,244.8,18.44,20.35,243.6,1/11/2023 16:36:37,
11.94,19.71,244.8,18.44,20.35,243.6,1/11/2023 16:36:37,
19.71,9.69,244.8,18.52,20.35,243.6,1/11/2023 16:36:37,
19.71,244.8,11.1,18.52,20.35,243.6,1/11/2023 16:36:37,
9.73,19.7,243.9,18.52,20.35,243.6,1/11/2023 16:36:37,
19.7,243.9,18.52,11.03,20.35,243.6,1/11/2023 16:36:37,
19.7,243.9,18.52,20.35,243.6,7.46,1/11/2023 16:36:37,
19.7,243.9,9.07,18.52,20.35,243.6,1/11/2023 16:36:37,
19.7,243.9,18.52,20.35,243.6,11.97,1/11/2023 16:36:37,
7.27,19.7,243.9,18.52,20.35,243.6,1/11/2023 16:36:37,
9.55,19.7,243.9,18.52,20.35,243.6,1/11/2023 16:36:37,
19.7,243.9,18.52,20.35,243.6,13.69,1/11/2023 16:36:37,
10.56,18.52,20.54,242.4,19.7,243.9,1/11/2023 16:36:37,
18.52,20.54,242.4,11.58,19.7,243.9,1/11/2023 16:36:38,
18.52,20.54,242.4,8.91,19.7,243.9,1/11/2023 16:36:38,
12.91,18.52,20.54,242.4,19.7,243.9,1/11/2023 16:36:38,
18.52,20.54,242.4,9.04,19.7,243.9,1/11/2023 16:36:38,
9.44,18.52,20.54,242.4,19.7,243.9,1/11/2023 16:36:38,
18.52,20.54,8.52,242.4,19.7,243.9,1/11/2023 16:36:38,
18.52,20.54,242.4,19.7,243.9,9.55,1/11/2023 16:36:38,
19.7,243.9,18.52,20.54,242.4,11.23,1/11/2023 16:36:38,
19.7,243.9,11.97,18.52,20.54,242.4,1/11/2023 16:36:38,
19.7,243.9,18.58,20.54,242.4,8.73,1/11/2023 16:36:38,
8.55,19.7,243.9,18.58,20.54,242.4,1/11/2023 16:36:38,
12.06,19.67,243.4,18.58,20.54,242.4,1/11/2023 16:36:38,
9.74,19.67,243.4,18.58,20.54,242.4,1/11/2023 16:36:38,
19.67,7.97,243.4,18.58,20.54,242.4,1/11/2023 16:36:38,
10.02,19.67,243.4,18.58,20.54,242.4,1/11/2023 16:36:39,
13.02,19.67,243.4,18.58,20.54,242.4,1/11/2023 16:36:39,
19.67,243.4,9.2,18.58,20.54,242.4,1/11/2023 16:36:39,
19.67,10.15,243.4,18.58,20.54,242.4,1/11/2023 16:36:39,
19.67,243.4,18.58,20.54,242.4,11.29,1/11/2023 16:36:39,
19.67,243.4,11.18,18.58,20.59,242.4,1/11/2023 16:36:39,
10.85,19.67,243.4,18.58,20.59,242.4,1/11/2023 16:36:39,
19.67,243.4,18.58,20.59,242.4,10.21,1/11/2023 16:36:39,
19.67,243.4,11.73,18.58,20.59,242.4,1/11/2023 16:36:39,
19.67,9.77,243.4,18.58,20.59,242.4,1/11/2023 16:36:39,
19.67,9.11,243.4,18.58,20.59,242.4,1/11/2023 16:36:39,
6.65,19.67,243.4,18.58,20.59,242.4,1/11/2023 16:36:39,
9.56,19.67,243.4,18.58,20.59,242.4,1/11/2023 16:36:39,
19.67,243.4,18.58,20.59,242.4,12.74,1/11/2023 16:36:39,
19.67,243.4,18.58,20.59,242.4,12.06,1/11/2023 16:36:39,
19.67,243.4,10.31,18.58,20.59,242.4,1/11/2023 16:36:39,
11.65,19.67,243.4,18.58,20.59,242.4,1/11/2023 16:36:39,
19.67,243.4,18.58,20.59,242.4,9.25,1/11/2023 16:36:39,
19.67,243.4,18.58,20.59,242.4,12.53,1/11/2023 16:36:40,
9.42,18.59,20.59,242.4,19.67,243.4,1/11/2023 16:36:40,
18.59,20.59,242.4,19.67,243.4,9.81,1/11/2023 16:36:40,
